"_id","replicas","date","cycle"
"ObjectId(""6079499d5e0fe5577e138eb3"")",10,"2021-04-16T08:23:57.958Z",745
"ObjectId(""607949ee5e0fe5577e138eb5"")",10,"2021-04-16T08:25:18.588Z",746
"ObjectId(""607949f15e0fe5577e138eb7"")",10,"2021-04-16T08:25:21.062Z",746
"ObjectId(""60794a415e0fe5577e138eb9"")",10,"2021-04-16T08:26:41.764Z",747
"ObjectId(""60794a8a5e0fe5577e138ebb"")",10,"2021-04-16T08:27:54.715Z",747
"ObjectId(""60794adb5e0fe5577e138ebd"")",10,"2021-04-16T08:29:15.451Z",748
"ObjectId(""60794ade5e0fe5577e138ebf"")",10,"2021-04-16T08:29:18.089Z",748
"ObjectId(""60794b2e5e0fe5577e138ec1"")",10,"2021-04-16T08:30:38.784Z",749
"ObjectId(""60794b315e0fe5577e138ec3"")",10,"2021-04-16T08:30:41.354Z",749
"ObjectId(""60794b825e0fe5577e138ec5"")",10,"2021-04-16T08:32:02.086Z",750
"ObjectId(""60794bf05e0fe5577e138ec7"")",10,"2021-04-16T08:33:52.491Z",750
"ObjectId(""60794c415e0fe5577e138ec9"")",10,"2021-04-16T08:35:13.217Z",751
"ObjectId(""60794c435e0fe5577e138ecb"")",10,"2021-04-16T08:35:15.770Z",751
"ObjectId(""60794c945e0fe5577e138ecd"")",10,"2021-04-16T08:36:36.477Z",752
"ObjectId(""60794c975e0fe5577e138ecf"")",10,"2021-04-16T08:36:39.019Z",752
"ObjectId(""60794ce75e0fe5577e138ed1"")",10,"2021-04-16T08:37:59.732Z",753
"ObjectId(""60794d325e0fe5577e138ed3"")",10,"2021-04-16T08:39:14.766Z",753
"ObjectId(""60794d835e0fe5577e138ed5"")",10,"2021-04-16T08:40:35.463Z",754
"ObjectId(""60794d865e0fe5577e138ed7"")",10,"2021-04-16T08:40:38.176Z",754
"ObjectId(""60794dd65e0fe5577e138ed9"")",10,"2021-04-16T08:41:58.973Z",755
"ObjectId(""60794dd95e0fe5577e138edb"")",10,"2021-04-16T08:42:01.408Z",755
"ObjectId(""60794e2a5e0fe5577e138edd"")",10,"2021-04-16T08:43:22.162Z",756
"ObjectId(""60794e8a5e0fe5577e138edf"")",10,"2021-04-16T08:44:58.762Z",756
"ObjectId(""60794edb5e0fe5577e138ee1"")",10,"2021-04-16T08:46:19.460Z",757
"ObjectId(""60794edd5e0fe5577e138ee3"")",10,"2021-04-16T08:46:21.994Z",757
"ObjectId(""60794f2e5e0fe5577e138ee5"")",10,"2021-04-16T08:47:42.832Z",758
"ObjectId(""60794f315e0fe5577e138ee7"")",10,"2021-04-16T08:47:45.416Z",758
"ObjectId(""60794f825e0fe5577e138ee9"")",10,"2021-04-16T08:49:06.106Z",759
"ObjectId(""60794fd05e0fe5577e138eeb"")",10,"2021-04-16T08:50:24.744Z",759
"ObjectId(""607950215e0fe5577e138eed"")",10,"2021-04-16T08:51:45.486Z",760
"ObjectId(""607950245e0fe5577e138eef"")",10,"2021-04-16T08:51:48.139Z",760
"ObjectId(""607950745e0fe5577e138ef1"")",10,"2021-04-16T08:53:08.866Z",761
"ObjectId(""607950775e0fe5577e138ef3"")",10,"2021-04-16T08:53:11.440Z",761
"ObjectId(""607950c85e0fe5577e138ef5"")",10,"2021-04-16T08:54:32.217Z",762
"ObjectId(""6079512f5e0fe5577e138ef7"")",10,"2021-04-16T08:56:15.892Z",762
"ObjectId(""607951805e0fe5577e138ef9"")",10,"2021-04-16T08:57:36.542Z",763
"ObjectId(""607951825e0fe5577e138efb"")",10,"2021-04-16T08:57:38.975Z",763
"ObjectId(""607951d35e0fe5577e138efd"")",10,"2021-04-16T08:58:59.681Z",764
"ObjectId(""607951d65e0fe5577e138eff"")",10,"2021-04-16T08:59:02.178Z",764
"ObjectId(""607952275e0fe5577e138f01"")",10,"2021-04-16T09:00:23.035Z",765
"ObjectId(""607952785e0fe5577e138f03"")",10,"2021-04-16T09:01:44.724Z",765
"ObjectId(""607952c95e0fe5577e138f05"")",10,"2021-04-16T09:03:05.438Z",766
"ObjectId(""607952cb5e0fe5577e138f07"")",10,"2021-04-16T09:03:07.958Z",766
"ObjectId(""6079531c5e0fe5577e138f09"")",10,"2021-04-16T09:04:28.609Z",767
"ObjectId(""6079531f5e0fe5577e138f0b"")",10,"2021-04-16T09:04:31.115Z",767
"ObjectId(""6079536f5e0fe5577e138f0d"")",10,"2021-04-16T09:05:51.920Z",768
"ObjectId(""607953c35e0fe5577e138f0f"")",10,"2021-04-16T09:07:15.099Z",768
"ObjectId(""607954175e0fe5577e138f11"")",10,"2021-04-16T09:08:39.806Z",769
"ObjectId(""6079541a5e0fe5577e138f13"")",2,"2021-04-16T09:08:42.325Z",769
"ObjectId(""6079545b5e0fe5577e138f15"")",2,"2021-04-16T09:09:47.943Z",770
"ObjectId(""6079545e5e0fe5577e138f17"")",10,"2021-04-16T09:09:50.379Z",770
"ObjectId(""607954b55e0fe5577e138f19"")",10,"2021-04-16T09:11:17.521Z",771
"ObjectId(""607955175e0fe5577e138f1b"")",10,"2021-04-16T09:12:55.167Z",771
"ObjectId(""607955675e0fe5577e138f1d"")",10,"2021-04-16T09:14:15.926Z",772
"ObjectId(""6079556a5e0fe5577e138f1f"")",10,"2021-04-16T09:14:18.373Z",772
"ObjectId(""607955bb5e0fe5577e138f21"")",10,"2021-04-16T09:15:39.152Z",773
"ObjectId(""6079564c5e0fe5577e138f23"")",10,"2021-04-16T09:18:04.773Z",773
"ObjectId(""6079569d5e0fe5577e138f25"")",10,"2021-04-16T09:19:25.506Z",774
"ObjectId(""607956a05e0fe5577e138f27"")",10,"2021-04-16T09:19:28.024Z",774
"ObjectId(""607956f05e0fe5577e138f29"")",10,"2021-04-16T09:20:48.704Z",775
"ObjectId(""6079576f5e0fe5577e138f2b"")",10,"2021-04-16T09:22:55.074Z",775
"ObjectId(""607957c35e0fe5577e138f2d"")",10,"2021-04-16T09:24:19.733Z",776
"ObjectId(""607957c65e0fe5577e138f2f"")",2,"2021-04-16T09:24:22.186Z",776
"ObjectId(""607958075e0fe5577e138f31"")",2,"2021-04-16T09:25:27.712Z",777
"ObjectId(""6079580a5e0fe5577e138f33"")",10,"2021-04-16T09:25:30.182Z",777
"ObjectId(""607958625e0fe5577e138f35"")",10,"2021-04-16T09:26:58.286Z",778
"ObjectId(""607958645e0fe5577e138f37"")",10,"2021-04-16T09:27:00.843Z",778
"ObjectId(""607958b55e0fe5577e138f39"")",10,"2021-04-16T09:28:21.645Z",779
"ObjectId(""607958b85e0fe5577e138f3b"")",10,"2021-04-16T09:28:24.115Z",779
"ObjectId(""607959085e0fe5577e138f3d"")",10,"2021-04-16T09:29:44.874Z",780
"ObjectId(""6079590b5e0fe5577e138f3f"")",10,"2021-04-16T09:29:47.382Z",780
"ObjectId(""6079595c5e0fe5577e138f41"")",10,"2021-04-16T09:31:08.033Z",781
"ObjectId(""607959725e0fe5577e138f43"")",10,"2021-04-16T09:31:30.037Z",781
"ObjectId(""607959c25e0fe5577e138f45"")",10,"2021-04-16T09:32:50.736Z",782
"ObjectId(""607959c55e0fe5577e138f47"")",10,"2021-04-16T09:32:53.217Z",782
"ObjectId(""60795a155e0fe5577e138f49"")",10,"2021-04-16T09:34:13.827Z",783
"ObjectId(""60795a185e0fe5577e138f4b"")",10,"2021-04-16T09:34:16.416Z",783
"ObjectId(""60795a695e0fe5577e138f4d"")",10,"2021-04-16T09:35:37.039Z",784
"ObjectId(""60795a6b5e0fe5577e138f4f"")",10,"2021-04-16T09:35:39.653Z",784
"ObjectId(""60795abc5e0fe5577e138f51"")",10,"2021-04-16T09:37:00.336Z",785
"ObjectId(""60795abe5e0fe5577e138f53"")",10,"2021-04-16T09:37:02.975Z",785
"ObjectId(""60795b0f5e0fe5577e138f55"")",10,"2021-04-16T09:38:23.889Z",786
"ObjectId(""60795b125e0fe5577e138f57"")",10,"2021-04-16T09:38:26.478Z",786
"ObjectId(""60795b635e0fe5577e138f59"")",10,"2021-04-16T09:39:47.319Z",787
"ObjectId(""60795b655e0fe5577e138f5b"")",10,"2021-04-16T09:39:49.951Z",787
"ObjectId(""60795bb65e0fe5577e138f5d"")",10,"2021-04-16T09:41:10.703Z",788
"ObjectId(""60795bb95e0fe5577e138f5f"")",10,"2021-04-16T09:41:13.567Z",788
"ObjectId(""60795c0a5e0fe5577e138f61"")",10,"2021-04-16T09:42:34.544Z",789
"ObjectId(""60795c0d5e0fe5577e138f63"")",10,"2021-04-16T09:42:37.068Z",789
"ObjectId(""60795c5d5e0fe5577e138f65"")",10,"2021-04-16T09:43:57.769Z",790
"ObjectId(""60795c605e0fe5577e138f67"")",10,"2021-04-16T09:44:00.241Z",790
"ObjectId(""60795cb05e0fe5577e138f69"")",10,"2021-04-16T09:45:20.938Z",791
"ObjectId(""60795cb35e0fe5577e138f6b"")",10,"2021-04-16T09:45:23.571Z",791
"ObjectId(""60795d045e0fe5577e138f6d"")",10,"2021-04-16T09:46:44.183Z",792
"ObjectId(""60795d065e0fe5577e138f6f"")",10,"2021-04-16T09:46:46.682Z",792
"ObjectId(""60795d575e0fe5577e138f71"")",10,"2021-04-16T09:48:07.524Z",793
"ObjectId(""60795d5a5e0fe5577e138f73"")",10,"2021-04-16T09:48:10.089Z",793
"ObjectId(""60795daa5e0fe5577e138f75"")",10,"2021-04-16T09:49:30.805Z",794
"ObjectId(""60795dad5e0fe5577e138f77"")",10,"2021-04-16T09:49:33.417Z",794
"ObjectId(""60795dfe5e0fe5577e138f79"")",10,"2021-04-16T09:50:54.299Z",795
"ObjectId(""60795e005e0fe5577e138f7b"")",10,"2021-04-16T09:50:56.849Z",795
"ObjectId(""60795e515e0fe5577e138f7d"")",10,"2021-04-16T09:52:17.542Z",796
"ObjectId(""60795e545e0fe5577e138f7f"")",10,"2021-04-16T09:52:20.037Z",796
"ObjectId(""60795ea45e0fe5577e138f81"")",10,"2021-04-16T09:53:40.707Z",797
"ObjectId(""60795ea75e0fe5577e138f83"")",10,"2021-04-16T09:53:43.336Z",797
"ObjectId(""60795ef85e0fe5577e138f85"")",10,"2021-04-16T09:55:04.043Z",798
"ObjectId(""60795efa5e0fe5577e138f87"")",10,"2021-04-16T09:55:06.738Z",798
"ObjectId(""60795f4b5e0fe5577e138f89"")",10,"2021-04-16T09:56:27.477Z",799
"ObjectId(""60795f4e5e0fe5577e138f8b"")",10,"2021-04-16T09:56:30.119Z",799
"ObjectId(""60795f9f5e0fe5577e138f8d"")",10,"2021-04-16T09:57:51.011Z",800
"ObjectId(""60795fa15e0fe5577e138f8f"")",10,"2021-04-16T09:57:53.585Z",800
"ObjectId(""60795ff25e0fe5577e138f91"")",10,"2021-04-16T09:59:14.385Z",801
"ObjectId(""60795ff55e0fe5577e138f93"")",10,"2021-04-16T09:59:17.117Z",801
"ObjectId(""607960455e0fe5577e138f95"")",10,"2021-04-16T10:00:37.913Z",802
"ObjectId(""607960485e0fe5577e138f97"")",10,"2021-04-16T10:00:40.445Z",802
"ObjectId(""607960995e0fe5577e138f99"")",10,"2021-04-16T10:02:01.185Z",803
"ObjectId(""6079609b5e0fe5577e138f9b"")",10,"2021-04-16T10:02:03.828Z",803
"ObjectId(""607960ec5e0fe5577e138f9d"")",10,"2021-04-16T10:03:24.522Z",804
"ObjectId(""607960ef5e0fe5577e138f9f"")",10,"2021-04-16T10:03:27.153Z",804
"ObjectId(""6079613f5e0fe5577e138fa1"")",10,"2021-04-16T10:04:47.844Z",805
"ObjectId(""607961425e0fe5577e138fa3"")",10,"2021-04-16T10:04:50.580Z",805
"ObjectId(""607961935e0fe5577e138fa5"")",10,"2021-04-16T10:06:11.322Z",806
"ObjectId(""607961955e0fe5577e138fa7"")",10,"2021-04-16T10:06:13.989Z",806
"ObjectId(""607961e65e0fe5577e138fa9"")",10,"2021-04-16T10:07:34.782Z",807
"ObjectId(""607961e95e0fe5577e138fab"")",10,"2021-04-16T10:07:37.421Z",807
"ObjectId(""6079623a5e0fe5577e138fad"")",10,"2021-04-16T10:08:58.200Z",808
"ObjectId(""6079623c5e0fe5577e138faf"")",10,"2021-04-16T10:09:00.819Z",808
"ObjectId(""6079628d5e0fe5577e138fb1"")",10,"2021-04-16T10:10:21.635Z",809
"ObjectId(""607962905e0fe5577e138fb3"")",10,"2021-04-16T10:10:24.299Z",809
"ObjectId(""607962e15e0fe5577e138fb5"")",10,"2021-04-16T10:11:45.047Z",810
"ObjectId(""607962e35e0fe5577e138fb7"")",10,"2021-04-16T10:11:47.546Z",810
"ObjectId(""607963345e0fe5577e138fb9"")",10,"2021-04-16T10:13:08.248Z",811
"ObjectId(""607963365e0fe5577e138fbb"")",10,"2021-04-16T10:13:10.883Z",811
"ObjectId(""607963875e0fe5577e138fbd"")",10,"2021-04-16T10:14:31.534Z",812
"ObjectId(""6079638a5e0fe5577e138fbf"")",10,"2021-04-16T10:14:34.288Z",812
"ObjectId(""607963db5e0fe5577e138fc1"")",10,"2021-04-16T10:15:55.061Z",813
"ObjectId(""607963dd5e0fe5577e138fc3"")",10,"2021-04-16T10:15:57.758Z",813
"ObjectId(""607964325e0fe5577e138fc5"")",10,"2021-04-16T10:17:22.451Z",814
"ObjectId(""607964345e0fe5577e138fc7"")",10,"2021-04-16T10:17:24.965Z",814
"ObjectId(""607964855e0fe5577e138fc9"")",10,"2021-04-16T10:18:45.736Z",815
"ObjectId(""607964885e0fe5577e138fcb"")",10,"2021-04-16T10:18:48.362Z",815
"ObjectId(""607964d95e0fe5577e138fcd"")",10,"2021-04-16T10:20:09.068Z",816
"ObjectId(""607964db5e0fe5577e138fcf"")",10,"2021-04-16T10:20:11.797Z",816
"ObjectId(""6079652c5e0fe5577e138fd1"")",10,"2021-04-16T10:21:32.569Z",817
"ObjectId(""6079652f5e0fe5577e138fd3"")",10,"2021-04-16T10:21:35.118Z",817
"ObjectId(""6079657f5e0fe5577e138fd5"")",10,"2021-04-16T10:22:55.785Z",818
"ObjectId(""607965825e0fe5577e138fd7"")",10,"2021-04-16T10:22:58.563Z",818
"ObjectId(""607965d35e0fe5577e138fd9"")",10,"2021-04-16T10:24:19.362Z",819
"ObjectId(""607965d55e0fe5577e138fdb"")",10,"2021-04-16T10:24:21.948Z",819
"ObjectId(""607966265e0fe5577e138fdd"")",10,"2021-04-16T10:25:42.587Z",820
"ObjectId(""607966295e0fe5577e138fdf"")",10,"2021-04-16T10:25:45.124Z",820
"ObjectId(""6079667a5e0fe5577e138fe1"")",10,"2021-04-16T10:27:06.017Z",821
"ObjectId(""607966e65e0fe5577e138fe3"")",10,"2021-04-16T10:28:54.819Z",821
"ObjectId(""607967375e0fe5577e138fe5"")",10,"2021-04-16T10:30:15.608Z",822
"ObjectId(""6079673a5e0fe5577e138fe7"")",10,"2021-04-16T10:30:18.202Z",822
"ObjectId(""6079678a5e0fe5577e138fe9"")",10,"2021-04-16T10:31:38.951Z",823
"ObjectId(""6079678d5e0fe5577e138feb"")",10,"2021-04-16T10:31:41.621Z",823
"ObjectId(""607967de5e0fe5577e138fed"")",10,"2021-04-16T10:33:02.296Z",824
"ObjectId(""607968405e0fe5577e138fef"")",10,"2021-04-16T10:34:40.787Z",824
"ObjectId(""607968915e0fe5577e138ff1"")",10,"2021-04-16T10:36:01.445Z",825
"ObjectId(""607968945e0fe5577e138ff3"")",10,"2021-04-16T10:36:04.182Z",825
"ObjectId(""607968e45e0fe5577e138ff5"")",10,"2021-04-16T10:37:24.864Z",826
"ObjectId(""607968e75e0fe5577e138ff7"")",10,"2021-04-16T10:37:27.552Z",826
"ObjectId(""607969385e0fe5577e138ff9"")",10,"2021-04-16T10:38:48.295Z",827
"ObjectId(""607969845e0fe5577e138ffb"")",10,"2021-04-16T10:40:04.788Z",827
"ObjectId(""607969d55e0fe5577e138ffd"")",10,"2021-04-16T10:41:25.561Z",828
"ObjectId(""607969d85e0fe5577e138fff"")",10,"2021-04-16T10:41:28.139Z",828
"ObjectId(""60796a285e0fe5577e139001"")",10,"2021-04-16T10:42:48.849Z",829
"ObjectId(""60796a2b5e0fe5577e139003"")",10,"2021-04-16T10:42:51.401Z",829
"ObjectId(""60796a7c5e0fe5577e139005"")",10,"2021-04-16T10:44:12.246Z",830
"ObjectId(""60796ab25e0fe5577e139007"")",10,"2021-04-16T10:45:06.225Z",830
"ObjectId(""60796b025e0fe5577e139009"")",10,"2021-04-16T10:46:26.929Z",831
"ObjectId(""60796b055e0fe5577e13900b"")",10,"2021-04-16T10:46:29.513Z",831
"ObjectId(""60796b565e0fe5577e13900d"")",10,"2021-04-16T10:47:50.347Z",832
"ObjectId(""60796b585e0fe5577e13900f"")",10,"2021-04-16T10:47:52.993Z",832
"ObjectId(""60796ba95e0fe5577e139011"")",10,"2021-04-16T10:49:13.757Z",833
"ObjectId(""60796c005e0fe5577e139013"")",10,"2021-04-16T10:50:40.712Z",833
"ObjectId(""60796c515e0fe5577e139015"")",10,"2021-04-16T10:52:01.489Z",834
"ObjectId(""60796c545e0fe5577e139017"")",10,"2021-04-16T10:52:04.157Z",834
"ObjectId(""60796ca45e0fe5577e139019"")",10,"2021-04-16T10:53:24.996Z",835
"ObjectId(""60796ca75e0fe5577e13901b"")",10,"2021-04-16T10:53:27.612Z",835
"ObjectId(""60796cf85e0fe5577e13901d"")",10,"2021-04-16T10:54:48.310Z",836
"ObjectId(""60796d145e0fe5577e13901f"")",10,"2021-04-16T10:55:16.867Z",836
"ObjectId(""60796d655e0fe5577e139021"")",10,"2021-04-16T10:56:37.592Z",837
"ObjectId(""60796d685e0fe5577e139023"")",10,"2021-04-16T10:56:40.030Z",837
"ObjectId(""60796db85e0fe5577e139025"")",10,"2021-04-16T10:58:00.689Z",838
"ObjectId(""60796dbb5e0fe5577e139027"")",10,"2021-04-16T10:58:03.387Z",838
"ObjectId(""60796e0c5e0fe5577e139029"")",10,"2021-04-16T10:59:24.172Z",839
"ObjectId(""60796e655e0fe5577e13902b"")",10,"2021-04-16T11:00:53.620Z",839
"ObjectId(""60796eb65e0fe5577e13902d"")",10,"2021-04-16T11:02:14.383Z",840
"ObjectId(""60796eb85e0fe5577e13902f"")",10,"2021-04-16T11:02:16.930Z",840
"ObjectId(""60796f095e0fe5577e139031"")",10,"2021-04-16T11:03:37.539Z",841
"ObjectId(""60796f0c5e0fe5577e139033"")",10,"2021-04-16T11:03:40.129Z",841
"ObjectId(""60796f5c5e0fe5577e139035"")",10,"2021-04-16T11:05:00.922Z",842
"ObjectId(""60796fce5e0fe5577e139037"")",10,"2021-04-16T11:06:54.836Z",842
"ObjectId(""6079701f5e0fe5577e139039"")",10,"2021-04-16T11:08:15.539Z",843
"ObjectId(""607970225e0fe5577e13903b"")",10,"2021-04-16T11:08:18.118Z",843
"ObjectId(""607970725e0fe5577e13903d"")",10,"2021-04-16T11:09:38.818Z",844
"ObjectId(""607970755e0fe5577e13903f"")",10,"2021-04-16T11:09:41.361Z",844
"ObjectId(""607970c65e0fe5577e139041"")",10,"2021-04-16T11:11:02.135Z",845
"ObjectId(""6079712c5e0fe5577e139043"")",10,"2021-04-16T11:12:44.950Z",845
"ObjectId(""6079717d5e0fe5577e139045"")",10,"2021-04-16T11:14:05.626Z",846
"ObjectId(""607971805e0fe5577e139047"")",10,"2021-04-16T11:14:08.311Z",846
"ObjectId(""607971d15e0fe5577e139049"")",10,"2021-04-16T11:15:29.094Z",847
"ObjectId(""607971d35e0fe5577e13904b"")",10,"2021-04-16T11:15:31.862Z",847
"ObjectId(""607972245e0fe5577e13904d"")",10,"2021-04-16T11:16:52.606Z",848
"ObjectId(""607972615e0fe5577e13904f"")",10,"2021-04-16T11:17:53.609Z",848
"ObjectId(""607972b25e0fe5577e139051"")",10,"2021-04-16T11:19:14.635Z",849
"ObjectId(""607972b55e0fe5577e139053"")",10,"2021-04-16T11:19:17.308Z",849
"ObjectId(""607973065e0fe5577e139055"")",10,"2021-04-16T11:20:38.117Z",850
"ObjectId(""607973085e0fe5577e139057"")",10,"2021-04-16T11:20:40.764Z",850
"ObjectId(""607973595e0fe5577e139059"")",10,"2021-04-16T11:22:01.516Z",851
"ObjectId(""607973a25e0fe5577e13905b"")",10,"2021-04-16T11:23:14.829Z",851
"ObjectId(""607973f35e0fe5577e13905d"")",10,"2021-04-16T11:24:35.497Z",852
"ObjectId(""607973f65e0fe5577e13905f"")",10,"2021-04-16T11:24:38.233Z",852
"ObjectId(""607974475e0fe5577e139061"")",10,"2021-04-16T11:25:59.013Z",853
"ObjectId(""607974495e0fe5577e139063"")",10,"2021-04-16T11:26:01.672Z",853
"ObjectId(""6079749a5e0fe5577e139065"")",10,"2021-04-16T11:27:22.436Z",854
"ObjectId(""607975105e0fe5577e139067"")",10,"2021-04-16T11:29:20.649Z",854
"ObjectId(""607975615e0fe5577e139069"")",10,"2021-04-16T11:30:41.362Z",855
"ObjectId(""607975635e0fe5577e13906b"")",10,"2021-04-16T11:30:43.920Z",855
"ObjectId(""607975b45e0fe5577e13906d"")",10,"2021-04-16T11:32:04.723Z",856
"ObjectId(""607975b75e0fe5577e13906f"")",10,"2021-04-16T11:32:07.343Z",856
"ObjectId(""607976085e0fe5577e139071"")",10,"2021-04-16T11:33:28.173Z",857
"ObjectId(""607976565e0fe5577e139073"")",10,"2021-04-16T11:34:46.808Z",857
"ObjectId(""607976a75e0fe5577e139075"")",10,"2021-04-16T11:36:07.507Z",858
"ObjectId(""607976aa5e0fe5577e139077"")",10,"2021-04-16T11:36:10.073Z",858
"ObjectId(""607976fa5e0fe5577e139079"")",10,"2021-04-16T11:37:30.781Z",859
"ObjectId(""607976fd5e0fe5577e13907b"")",10,"2021-04-16T11:37:33.350Z",859
"ObjectId(""6079774e5e0fe5577e13907d"")",10,"2021-04-16T11:38:54.075Z",860
"ObjectId(""607977b65e0fe5577e13907f"")",10,"2021-04-16T11:40:38.387Z",860
"ObjectId(""607978075e0fe5577e139081"")",10,"2021-04-16T11:41:59.121Z",861
"ObjectId(""607978095e0fe5577e139083"")",10,"2021-04-16T11:42:01.569Z",861
"ObjectId(""6079785a5e0fe5577e139085"")",10,"2021-04-16T11:43:22.238Z",862
"ObjectId(""6079785c5e0fe5577e139087"")",10,"2021-04-16T11:43:24.902Z",862
"ObjectId(""607978ad5e0fe5577e139089"")",10,"2021-04-16T11:44:45.734Z",863
"ObjectId(""607978f85e0fe5577e13908b"")",10,"2021-04-16T11:46:00.437Z",863
"ObjectId(""607979495e0fe5577e13908d"")",10,"2021-04-16T11:47:21.143Z",864
"ObjectId(""6079794b5e0fe5577e13908f"")",10,"2021-04-16T11:47:23.794Z",864
"ObjectId(""6079799c5e0fe5577e139091"")",10,"2021-04-16T11:48:44.595Z",865
"ObjectId(""6079799f5e0fe5577e139093"")",10,"2021-04-16T11:48:47.213Z",865
"ObjectId(""607979f05e0fe5577e139095"")",10,"2021-04-16T11:50:08.063Z",866
"ObjectId(""60797a5b5e0fe5577e139097"")",10,"2021-04-16T11:51:55.792Z",866
"ObjectId(""60797aac5e0fe5577e139099"")",10,"2021-04-16T11:53:16.476Z",867
"ObjectId(""60797aaf5e0fe5577e13909b"")",10,"2021-04-16T11:53:19.218Z",867
"ObjectId(""60797b005e0fe5577e13909d"")",10,"2021-04-16T11:54:40.054Z",868
"ObjectId(""60797b025e0fe5577e13909f"")",10,"2021-04-16T11:54:42.669Z",868
"ObjectId(""60797b535e0fe5577e1390a1"")",10,"2021-04-16T11:56:03.387Z",869
"ObjectId(""60797bae5e0fe5577e1390a3"")",10,"2021-04-16T11:57:34.823Z",869
"ObjectId(""60797bff5e0fe5577e1390a5"")",10,"2021-04-16T11:58:55.593Z",870
"ObjectId(""60797c025e0fe5577e1390a7"")",10,"2021-04-16T11:58:58.207Z",870
"ObjectId(""60797c535e0fe5577e1390a9"")",10,"2021-04-16T12:00:19.002Z",871
"ObjectId(""60797c555e0fe5577e1390ab"")",10,"2021-04-16T12:00:21.563Z",871
"ObjectId(""60797ca65e0fe5577e1390ad"")",10,"2021-04-16T12:01:42.371Z",872
"ObjectId(""60797cdb5e0fe5577e1390af"")",10,"2021-04-16T12:02:35.738Z",872
"ObjectId(""60797d2c5e0fe5577e1390b1"")",10,"2021-04-16T12:03:56.496Z",873
"ObjectId(""60797d2f5e0fe5577e1390b3"")",10,"2021-04-16T12:03:59.086Z",873
"ObjectId(""60797d7f5e0fe5577e1390b5"")",10,"2021-04-16T12:05:19.716Z",874
"ObjectId(""60797d825e0fe5577e1390b7"")",10,"2021-04-16T12:05:22.356Z",874
"ObjectId(""60797dd35e0fe5577e1390b9"")",10,"2021-04-16T12:06:43.044Z",875
"ObjectId(""60797e315e0fe5577e1390bb"")",10,"2021-04-16T12:08:17.013Z",875
"ObjectId(""60797e815e0fe5577e1390bd"")",10,"2021-04-16T12:09:37.858Z",876
"ObjectId(""60797e845e0fe5577e1390bf"")",10,"2021-04-16T12:09:40.376Z",876
"ObjectId(""60797ed55e0fe5577e1390c1"")",10,"2021-04-16T12:11:01.188Z",877
"ObjectId(""60797f3f5e0fe5577e1390c3"")",10,"2021-04-16T12:12:47.167Z",877
"ObjectId(""60797f8f5e0fe5577e1390c5"")",10,"2021-04-16T12:14:07.930Z",878
"ObjectId(""60797f925e0fe5577e1390c7"")",10,"2021-04-16T12:14:10.599Z",878
"ObjectId(""60797fe35e0fe5577e1390c9"")",10,"2021-04-16T12:15:31.394Z",879
"ObjectId(""60797fe65e0fe5577e1390cb"")",10,"2021-04-16T12:15:34.022Z",879
"ObjectId(""607980365e0fe5577e1390cd"")",10,"2021-04-16T12:16:54.730Z",880
"ObjectId(""607980865e0fe5577e1390cf"")",10,"2021-04-16T12:18:14.708Z",880
"ObjectId(""607980d75e0fe5577e1390d1"")",10,"2021-04-16T12:19:35.410Z",881
"ObjectId(""607980d95e0fe5577e1390d3"")",10,"2021-04-16T12:19:37.958Z",881
"ObjectId(""6079812a5e0fe5577e1390d5"")",10,"2021-04-16T12:20:58.594Z",882
"ObjectId(""6079812d5e0fe5577e1390d7"")",10,"2021-04-16T12:21:01.242Z",882
"ObjectId(""6079817d5e0fe5577e1390d9"")",10,"2021-04-16T12:22:21.986Z",883
"ObjectId(""607981d05e0fe5577e1390db"")",10,"2021-04-16T12:23:44.723Z",883
"ObjectId(""607982215e0fe5577e1390dd"")",10,"2021-04-16T12:25:05.515Z",884
"ObjectId(""607982245e0fe5577e1390df"")",10,"2021-04-16T12:25:08.076Z",884
"ObjectId(""607982745e0fe5577e1390e1"")",10,"2021-04-16T12:26:28.773Z",885
"ObjectId(""607982775e0fe5577e1390e3"")",10,"2021-04-16T12:26:31.348Z",885
"ObjectId(""607982c85e0fe5577e1390e5"")",10,"2021-04-16T12:27:52.177Z",886
"ObjectId(""6079832a5e0fe5577e1390e7"")",10,"2021-04-16T12:29:30.640Z",886
"ObjectId(""6079837b5e0fe5577e1390e9"")",10,"2021-04-16T12:30:51.346Z",887
"ObjectId(""6079837d5e0fe5577e1390eb"")",10,"2021-04-16T12:30:53.939Z",887
"ObjectId(""607983ce5e0fe5577e1390ed"")",10,"2021-04-16T12:32:14.641Z",888
"ObjectId(""6079844c5e0fe5577e1390ef"")",10,"2021-04-16T12:34:20.744Z",888
"ObjectId(""6079849d5e0fe5577e1390f1"")",10,"2021-04-16T12:35:41.522Z",889
"ObjectId(""607984a05e0fe5577e1390f3"")",10,"2021-04-16T12:35:44.114Z",889
"ObjectId(""607984f05e0fe5577e1390f5"")",10,"2021-04-16T12:37:04.792Z",890
"ObjectId(""607984f35e0fe5577e1390f7"")",10,"2021-04-16T12:37:07.347Z",890
"ObjectId(""607985445e0fe5577e1390f9"")",10,"2021-04-16T12:38:28.202Z",891
"ObjectId(""607985955e0fe5577e1390fb"")",10,"2021-04-16T12:39:49.689Z",891
