"_id","requests","concurrent_users","arrival_rate","response_time","data_payload","predicted_p_s","predicted_W","predicted_gamma","date","cycle"
"ObjectId(""5f685f8da3e9079669d24735"")",20,5,87.38,57.22,589,0.002314951038667139,3.328540965875655,3.7341614655102924,"2020-09-21T08:08:45.593Z",876
"ObjectId(""5f685ed3a3e9079669d24734"")",100,20,83.65,239.09,589,0.0027675390625090442,5.025455417585877,4.283662637758686,"2020-09-21T08:05:39.282Z",875
"ObjectId(""5f685e92a3e9079669d24733"")",100,10,88.35,113.188,589,0.0021840123643153807,4.067667517420628,3.3297908974436106,"2020-09-21T08:04:34.750Z",874
"ObjectId(""5f685e53a3e9079669d24732"")",160,20,86.79,230.429,589,0.0022864883245774744,3.0052007991969303,3.4516552640820826,"2020-09-21T08:03:31.008Z",873
"ObjectId(""5f685da2a3e9079669d24731"")",300,30,85.33,351.557,589,0.0023047736559245117,3.1497295373594336,3.500927659252698,"2020-09-21T08:00:34.620Z",872
"ObjectId(""5f685d5fa3e9079669d24730"")",400,50,87.81,569.399,589,0.002693440876786986,4.183162743512842,4.063177416969867,"2020-09-21T07:59:27.689Z",871
"ObjectId(""5f685d1ba3e9079669d2472f"")",1000,100,87.58,1141.851,589,0.002073280157355247,3.6162358419827303,3.849250406212521,"2020-09-21T07:58:19.752Z",870
"ObjectId(""5f685c47a3e9079669d2472e"")",20,5,72.14,69.309,589,0.002285503098136743,2.6307478332383343,3.705095410437284,"2020-09-21T07:54:47.580Z",869
"ObjectId(""5f685c08a3e9079669d2472d"")",100,20,90.45,221.109,589,0.0022021624125651224,3.646875890302884,3.6558000003702413,"2020-09-21T07:53:44.163Z",868
"ObjectId(""5f685bc8a3e9079669d2472c"")",100,10,88.04,113.581,589,0.002657246985720207,5.175693105356752,3.950872192783736,"2020-09-21T07:52:40.555Z",867
"ObjectId(""5f685b04a3e9079669d2472b"")",160,20,84.56,236.529,589,0.002716971196141307,5.011497885224027,4.216242600113494,"2020-09-21T07:49:24.260Z",866
"ObjectId(""5f685ac3a3e9079669d2472a"")",300,30,86.12,348.366,589,0.0021273785332291107,4.199995133157454,3.27077285311734,"2020-09-21T07:48:19.140Z",865
"ObjectId(""5f685a80a3e9079669d24729"")",400,50,89.26,560.151,589,0.002580317938274463,3.6582097231058093,3.8841315912828405,"2020-09-21T07:47:12.730Z",864
"ObjectId(""5f6859c0a3e9079669d24728"")",1000,100,82.81,1207.625,589,0.0025516481165338877,4.146340376042628,3.909648526418717,"2020-09-21T07:44:00.254Z",863
"ObjectId(""5f685975a3e9079669d24727"")",20,5,62.1,80.516,589,0.0024058450649460466,4.278644639403403,3.6312613064780614,"2020-09-21T07:42:45.145Z",862
"ObjectId(""5f685935a3e9079669d24726"")",100,20,90.88,220.075,589,0.002515729970360583,5.199464197118206,4.035675955607994,"2020-09-21T07:41:41.439Z",861
"ObjectId(""5f68585ea3e9079669d24725"")",100,10,88.64,112.815,589,0.002277963011899886,4.93470609574586,4.006260251935502,"2020-09-21T07:38:06.165Z",860
"ObjectId(""5f68581aa3e9079669d24724"")",160,20,82.44,242.594,589,0.002820253863709403,6.3290964329354065,4.281432264997806,"2020-09-21T07:36:58.162Z",859
"ObjectId(""5f6857d9a3e9079669d24723"")",300,30,85.75,349.855,589,,,,"2020-09-21T07:35:53.714Z",858
"ObjectId(""5f68570aa3e9079669d24722"")",400,50,85.73,583.252,589,0.0021013405814926263,2.916169415424082,3.3412622869951836,"2020-09-21T07:32:26.339Z",857
"ObjectId(""5f6856c7a3e9079669d24721"")",1000,100,88.43,1130.83,589,,,,"2020-09-21T07:31:19.218Z",856
"ObjectId(""5f685678a3e9079669d24720"")",20,5,74.42,67.186,589,0.0027188416900052245,3.7949197158017838,4.03028380950794,"2020-09-21T07:30:00.160Z",855
"ObjectId(""5f6855b6a3e9079669d2471f"")",100,20,92.85,215.407,589,0.0022252313022233044,3.297267578137684,3.3624447241196624,"2020-09-21T07:26:46.614Z",854
"ObjectId(""5f685576a3e9079669d2471e"")",100,10,81.28,123.036,589,0.002664351497206334,3.47804497326561,3.9348467987149016,"2020-09-21T07:25:42.199Z",853
"ObjectId(""5f685535a3e9079669d2471d"")",160,20,85.93,232.745,589,0.0021003427914665245,2.8531158538881023,3.4514366219277415,"2020-09-21T07:24:37.837Z",852
"ObjectId(""5f685475a3e9079669d2471c"")",300,30,87.83,341.58,589,0.0027873628977798603,5.682955173693143,4.155363591102099,"2020-09-21T07:21:25.070Z",851
"ObjectId(""5f685432a3e9079669d2471b"")",400,50,88.39,565.704,589,0.0021840123643153807,4.069509132595467,3.3297908974436106,"2020-09-21T07:20:18.746Z",850
"ObjectId(""5f6853efa3e9079669d2471a"")",1000,100,84.32,1185.988,589,0.0026864314841264234,5.6038989120520855,4.087007941380126,"2020-09-21T07:19:11.254Z",849
"ObjectId(""5f685320a3e9079669d24719"")",20,5,84.11,59.443,589,0.0029371302179001984,7.298676782396584,4.3397346763939,"2020-09-21T07:15:44.605Z",848
"ObjectId(""5f6852dea3e9079669d24718"")",100,20,89.38,223.759,589,0.0027936240244421807,6.211588184752558,4.228524822076749,"2020-09-21T07:14:38.738Z",847
"ObjectId(""5f68529fa3e9079669d24717"")",100,10,88.42,113.091,589,,,,"2020-09-21T07:13:35.116Z",846
"ObjectId(""5f6851e1a3e9079669d24716"")",160,20,89.53,223.386,589,0.0026715075913437717,3.9492913906733276,3.9952009250407605,"2020-09-21T07:10:25.499Z",845
"ObjectId(""5f6851a0a3e9079669d24715"")",300,30,88.04,340.751,589,0.002657246985720207,5.175693105356752,3.950872192783736,"2020-09-21T07:09:20.305Z",844
"ObjectId(""5f68515ea3e9079669d24714"")",400,50,86.58,577.488,589,0.002381284642376781,4.631090208097804,3.782282955097419,"2020-09-21T07:08:14.005Z",843
"ObjectId(""5f6850a2a3e9079669d24713"")",1000,100,88.53,1129.539,589,0.002686692449705478,5.72200240076395,4.049412293067888,"2020-09-21T07:05:06.501Z",842
"ObjectId(""5f685058a3e9079669d24712"")",20,5,76.56,65.305,589,0.0022861794155369167,4.136924437090486,3.7114011722374243,"2020-09-21T07:03:52.645Z",841
"ObjectId(""5f685019a3e9079669d24711"")",100,20,84.8,235.861,589,0.0024742311330118887,4.157001895338912,3.7869980487684054,"2020-09-21T07:02:49.617Z",840
"ObjectId(""5f684f5ea3e9079669d24710"")",100,10,88.29,113.266,589,0.002813285583394191,5.989548592855284,4.153763219871733,"2020-09-21T06:59:42.247Z",839
"ObjectId(""5f684f1ca3e9079669d2470f"")",160,20,84.66,236.244,589,0.0026666033289697794,5.365922300969108,4.02154334751832,"2020-09-21T06:58:36.542Z",838
"ObjectId(""5f684edca3e9079669d2470e"")",300,30,87.52,342.768,589,,,,"2020-09-21T06:57:32.019Z",837
"ObjectId(""5f684e94a3e9079669d2470d"")",400,50,89.01,561.74,589,,,,"2020-09-21T06:56:20.957Z",836
"ObjectId(""5f684e4ca3e9079669d2470c"")",1000,100,84.41,1184.663,589,0.0027300378275261824,3.8708176574222275,4.0249924188988215,"2020-09-21T06:55:08.259Z",835
"ObjectId(""5f684e01a3e9079669d2470b"")",20,5,91.81,54.462,589,0.002654991259199447,5.6128235900807395,4.283996918082568,"2020-09-21T06:53:53.865Z",834
"ObjectId(""5f684dc2a3e9079669d2470a"")",100,20,85.6,233.64,589,0.002837587463704604,5.466035760926799,4.286000201666824,"2020-09-21T06:52:50.753Z",833
"ObjectId(""5f684d82a3e9079669d24709"")",100,10,89.79,111.372,589,0.0022379224695264406,6.007502705231459,3.761725881645839,"2020-09-21T06:51:46.239Z",832
"ObjectId(""5f684d40a3e9079669d24708"")",160,20,90.64,220.643,589,0.002666302788969337,5.261077559947701,4.214627225165597,"2020-09-21T06:50:40.640Z",831
"ObjectId(""5f684d00a3e9079669d24707"")",300,30,84.98,353.015,589,0.0027137707169564585,3.9909057270405492,4.050843054064522,"2020-09-21T06:49:36.277Z",830
"ObjectId(""5f684cbda3e9079669d24706"")",400,50,86.19,580.081,589,0.002507836771325065,3.4742931153789334,3.82507256822808,"2020-09-21T06:48:29.758Z",829
"ObjectId(""5f684c77a3e9079669d24705"")",1000,100,88.71,1127.256,589,0.0027778384266441214,5.753300877969222,4.293072517679683,"2020-09-21T06:47:19.530Z",828
"ObjectId(""5f684c2da3e9079669d24704"")",20,5,78.25,63.895,589,0.0021146421976893665,2.2067714643142504,3.3839579186114417,"2020-09-21T06:46:05.403Z",827
"ObjectId(""5f684beea3e9079669d24703"")",100,20,85.26,234.566,589,0.0025969775124766474,3.7585681653728837,3.948051916446553,"2020-09-21T06:45:02.384Z",826
"ObjectId(""5f684baea3e9079669d24702"")",100,10,87.16,114.725,589,0.0028540352897755985,4.865019102352697,4.205940921946167,"2020-09-21T06:43:58.742Z",825
"ObjectId(""5f684b6ea3e9079669d24701"")",160,20,88.59,225.749,589,0.0026971064732833182,4.421600934768569,4.064638637349965,"2020-09-21T06:42:54.381Z",824
"ObjectId(""5f684b2da3e9079669d24700"")",300,30,87.47,342.991,589,0.0021262884818890786,3.9765374734165433,3.4757394168987235,"2020-09-21T06:41:49.796Z",823
"ObjectId(""5f684aeaa3e9079669d246ff"")",400,50,87.76,569.75,589,0.002689841406782134,4.971985664526418,4.117171065879037,"2020-09-21T06:40:42.998Z",822
"ObjectId(""5f684aa7a3e9079669d246fe"")",1000,100,86.96,1149.912,589,0.002672398381728388,3.780982279075785,3.9647641712985724,"2020-09-21T06:39:35.511Z",821
"ObjectId(""5f684a5ca3e9079669d246fd"")",20,5,78.56,63.645,589,0.0027070162963800065,4.05478894556052,4.013236129210748,"2020-09-21T06:38:20.603Z",820
"ObjectId(""5f684a1da3e9079669d246fc"")",100,20,80.62,248.073,589,0.002504971282322298,3.6075187232366694,3.955383571932598,"2020-09-21T06:37:17.460Z",819
"ObjectId(""5f6849dda3e9079669d246fb"")",100,10,86.93,115.041,589,0.002226081145195148,4.60288792655242,3.487017530699116,"2020-09-21T06:36:13.611Z",818
"ObjectId(""5f68499da3e9079669d246fa"")",160,20,87.04,229.768,589,0.0025329328083732324,4.493401423156561,4.037949643175631,"2020-09-21T06:35:09.464Z",817
"ObjectId(""5f68495ba3e9079669d246f9"")",300,30,85.68,350.151,589,0.0024309718496842913,6.004173669470394,4.206001139637317,"2020-09-21T06:34:03.094Z",816
"ObjectId(""5f684916a3e9079669d246f8"")",400,50,88.38,565.757,589,0.0021840123643153807,4.06904872880176,3.3297908974436106,"2020-09-21T06:32:54.993Z",815
"ObjectId(""5f6848d3a3e9079669d246f7"")",1000,100,88.44,1130.658,589,,,,"2020-09-21T06:31:47.807Z",814
"ObjectId(""5f684884a3e9079669d246f6"")",20,5,79.54,62.863,589,0.002166345184002814,2.31447245957939,3.4345444673086827,"2020-09-21T06:30:28.014Z",813
"ObjectId(""5f684844a3e9079669d246f5"")",100,20,91.33,218.981,589,0.002853183303599376,5.168957439227241,4.214856052367501,"2020-09-21T06:29:24.369Z",812
"ObjectId(""5f684804a3e9079669d246f4"")",100,10,86.93,115.037,589,0.002226081145195148,4.60288792655242,3.487017530699116,"2020-09-21T06:28:20.750Z",811
"ObjectId(""5f6847c3a3e9079669d246f3"")",160,20,82.48,242.489,589,0.002757613369650392,4.607961163280842,4.114925924370674,"2020-09-21T06:27:15.129Z",810
"ObjectId(""5f684781a3e9079669d246f2"")",300,30,86.02,348.772,589,0.0021003427914665245,2.8561041051024647,3.4514366219277415,"2020-09-21T06:26:09.885Z",809
"ObjectId(""5f68473ea3e9079669d246f1"")",400,50,86.44,578.426,589,0.002217758549828616,5.120836990147691,3.8636586230804766,"2020-09-21T06:25:02.862Z",808
"ObjectId(""5f684688a3e9079669d246f0"")",1000,100,85.48,1169.915,589,0.002201672186406765,4.91772523030262,3.4250420417095637,"2020-09-21T06:22:00.858Z",807
"ObjectId(""5f68463da3e9079669d246ef"")",20,5,86.95,57.504,589,0.002226081145195148,4.6039469137666265,3.487017530699116,"2020-09-21T06:20:45.886Z",806
"ObjectId(""5f6845fea3e9079669d246ee"")",100,20,80.69,247.864,589,0.0021778037887328983,3.2957672997916,3.6229901014552235,"2020-09-21T06:19:42.561Z",805
"ObjectId(""5f684545a3e9079669d246ed"")",100,10,89.36,111.905,589,0.0027936240244421807,6.210198256763134,4.228524822076749,"2020-09-21T06:16:37.839Z",804
"ObjectId(""5f684505a3e9079669d246ec"")",160,20,92.49,216.25,589,0.0022514302556146944,3.0303420011860314,3.383687089843993,"2020-09-21T06:15:33.772Z",803
"ObjectId(""5f6844c4a3e9079669d246eb"")",300,30,90.58,331.188,589,0.0026229556143241065,5.271631838949438,4.243635970054406,"2020-09-21T06:14:28.715Z",802
"ObjectId(""5f684405a3e9079669d246ea"")",400,50,86.58,577.477,589,0.002381284642376781,4.631090208097804,3.782282955097419,"2020-09-21T06:11:17.647Z",801
"ObjectId(""5f6843c2a3e9079669d246e9"")",1000,100,85.36,1171.5,589,0.0023047736559245117,3.1508369074065543,3.500927659252698,"2020-09-21T06:10:10.395Z",800
"ObjectId(""5f684377a3e9079669d246e8"")",20,5,68.11,73.412,589,0.0026468485348606846,3.2958189134034477,3.9757518901096716,"2020-09-21T06:08:55.838Z",799
"ObjectId(""5f6842c6a3e9079669d246e7"")",100,20,84.97,235.372,589,0.0025317548412818478,4.510760254027122,3.9783151904169385,"2020-09-21T06:05:58.643Z",798
"ObjectId(""5f684286a3e9079669d246e6"")",100,10,83.93,119.152,589,0.0027969186043513786,4.4582550898327895,4.170210292601578,"2020-09-21T06:04:54.180Z",797
"ObjectId(""5f684245a3e9079669d246e5"")",160,20,90.5,220.993,589,0.0021954423498214727,3.323043301041915,3.76420577277719,"2020-09-21T06:03:49.855Z",796
"ObjectId(""5f68419ca3e9079669d246e4"")",300,30,88.42,339.271,589,,,,"2020-09-21T06:01:00.847Z",795
"ObjectId(""5f684155a3e9079669d246e3"")",400,50,87.82,569.314,589,0.002722929507731526,6.605153467117568,4.229326902312486,"2020-09-21T05:59:49.011Z",794
"ObjectId(""5f68410fa3e9079669d246e2"")",1000,100,87.49,1143.023,589,0.002845031517968352,5.192403294404061,4.21674779536273,"2020-09-21T05:58:39.909Z",793
"ObjectId(""5f684043a3e9079669d246e1"")",20,5,80.51,62.106,589,0.0024657988536409985,3.8586767606413157,4.032973669794805,"2020-09-21T05:55:15.891Z",792
"ObjectId(""5f684004a3e9079669d246e0"")",100,20,91.48,218.629,589,0.0026524447287098653,4.565954151153793,4.028112369793125,"2020-09-21T05:54:12.787Z",791
"ObjectId(""5f683fc2a3e9079669d246df"")",100,10,84.34,118.563,589,0.0026864314841264234,5.605228110086252,4.087007941380126,"2020-09-21T05:53:06.172Z",790
"ObjectId(""5f683f18a3e9079669d246de"")",160,20,89.87,222.545,589,0.002226432002639321,2.602151000612821,3.3574801912833077,"2020-09-21T05:50:16.317Z",789
"ObjectId(""5f683ed7a3e9079669d246dd"")",300,30,88.36,339.536,589,0.0021840123643153807,4.06812792121434,3.3297908974436106,"2020-09-21T05:49:11.561Z",788
"ObjectId(""5f683e93a3e9079669d246dc"")",400,50,84.03,595.038,589,0.002878466273575187,6.6860222829757925,4.390546477473718,"2020-09-21T05:48:03.667Z",787
"ObjectId(""5f683de3a3e9079669d246db"")",1000,100,86.09,1161.588,589,0.0021273785332291107,4.198532060073447,3.27077285311734,"2020-09-21T05:45:07.843Z",786
"ObjectId(""5f683d99a3e9079669d246da"")",20,5,89.03,56.158,589,,,,"2020-09-21T05:43:53.651Z",785
"ObjectId(""5f683d55a3e9079669d246d9"")",100,20,89.14,224.358,589,0.002149021172224238,3.32838024263782,3.485811347965749,"2020-09-21T05:42:45.644Z",784
"ObjectId(""5f683c9ea3e9079669d246d8"")",100,10,85.28,117.26,589,0.0025969775124766474,3.759449837473607,3.948051916446553,"2020-09-21T05:39:42.546Z",783
"ObjectId(""5f683c5ea3e9079669d246d7"")",160,20,86.73,230.609,589,0.0022864883245774744,3.0031232321045027,3.4516552640820826,"2020-09-21T05:38:38.610Z",782
"ObjectId(""5f683c1da3e9079669d246d6"")",300,30,87.44,343.074,589,0.0023709438568650255,4.374188622935878,3.8484123921071944,"2020-09-21T05:37:33.362Z",781
"ObjectId(""5f683b68a3e9079669d246d5"")",400,50,88.56,564.593,589,,,,"2020-09-21T05:34:32.423Z",780
"ObjectId(""5f683b1fa3e9079669d246d4"")",1000,100,88.63,1128.241,589,0.0022625230055310906,3.563916138506322,3.574080089057091,"2020-09-21T05:33:19.458Z",779
"ObjectId(""5f683ad4a3e9079669d246d3"")",20,5,73.49,68.037,589,0.0021598992030505207,2.7306246592141603,3.4325444720086895,"2020-09-21T05:32:04.954Z",778
"ObjectId(""5f683a0fa3e9079669d246d2"")",100,20,89.37,223.777,589,0.0027936240244421807,6.210893220757847,4.228524822076749,"2020-09-21T05:28:47.996Z",777
"ObjectId(""5f6839d0a3e9079669d246d1"")",100,10,87.09,114.828,589,0.002649935638396274,3.8786771681119987,3.9165107152591228,"2020-09-21T05:27:44.045Z",776
"ObjectId(""5f683990a3e9079669d246d0"")",160,20,88.12,226.957,589,0.002709330587801627,4.711332207210426,4.137095077163187,"2020-09-21T05:26:40.279Z",775
"ObjectId(""5f6838c5a3e9079669d246cf"")",300,30,87.2,344.038,589,0.0028540352897755985,4.867251786658508,4.205940921946167,"2020-09-21T05:23:17.043Z",774
"ObjectId(""5f683883a3e9079669d246ce"")",400,50,88.29,566.345,589,0.002813285583394191,5.989548592855284,4.153763219871733,"2020-09-21T05:22:11.104Z",773
"ObjectId(""5f68383fa3e9079669d246cd"")",1000,100,89.21,1120.933,589,0.0028156580126992292,5.414484469815889,4.274118581862526,"2020-09-21T05:21:03.260Z",772
"ObjectId(""5f68377fa3e9079669d246cc"")",20,5,79.93,62.552,589,0.002657414872594731,4.7104625172750305,4.0418813084744425,"2020-09-21T05:17:51.268Z",771
"ObjectId(""5f683740a3e9079669d246cb"")",100,20,88.99,224.751,589,0.0021022432021582577,2.9039868837047447,3.5886344109994157,"2020-09-21T05:16:48.134Z",770
"ObjectId(""5f683700a3e9079669d246ca"")",100,10,89.64,111.563,589,0.002185967984629398,3.819182808373559,3.2762364209437123,"2020-09-21T05:15:44.295Z",769
"ObjectId(""5f68365ba3e9079669d246c9"")",160,20,89.3,223.965,589,0.0026338218442639,4.641928779216821,3.917610144685208,"2020-09-21T05:12:59.646Z",768
"ObjectId(""5f68361aa3e9079669d246c8"")",300,30,87.58,342.548,589,0.002073280157355247,3.6162358419827303,3.849250406212521,"2020-09-21T05:11:54.585Z",767
"ObjectId(""5f6835d6a3e9079669d246c7"")",400,50,86.6,577.385,589,0.0028116760332769445,6.585680676281547,4.3893273745064025,"2020-09-21T05:10:46.789Z",766
"ObjectId(""5f683510a3e9079669d246c6"")",1000,100,84.81,1179.079,589,0.0024742311330118887,4.157492107826569,3.7869980487684054,"2020-09-21T05:07:28.014Z",765
"ObjectId(""5f6834c4a3e9079669d246c5"")",20,5,88.91,56.237,589,0.002876084555419194,7.073861030331889,4.23319938703612,"2020-09-21T05:06:12.839Z",764
"ObjectId(""5f683485a3e9079669d246c4"")",100,20,82.44,242.595,589,0.002820253863709403,6.3290964329354065,4.281432264997806,"2020-09-21T05:05:09.266Z",763
"ObjectId(""5f6833d1a3e9079669d246c3"")",100,10,90.23,110.825,589,0.002528196935887181,5.200831581087473,3.7366691496674496,"2020-09-21T05:02:09.717Z",762
"ObjectId(""5f683392a3e9079669d246c2"")",160,20,84.59,236.439,589,0.002647220745692183,3.930120152082415,4.004722157445176,"2020-09-21T05:01:06.103Z",761
"ObjectId(""5f683351a3e9079669d246c1"")",300,30,90.11,332.918,589,0.0025054961149809057,3.7242200849668428,3.8687319450622084,"2020-09-21T05:00:01.669Z",760
"ObjectId(""5f683276a3e9079669d246c0"")",400,50,89.76,557.053,589,0.0021181997107904346,3.1947999683355732,3.2656816739648202,"2020-09-21T04:56:22.578Z",759
"ObjectId(""5f683232a3e9079669d246bf"")",1000,100,86.92,1150.488,589,0.002200604582581928,4.126945637713882,4.0723272222994815,"2020-09-21T04:55:14.684Z",758
